sample-id,delphinidae_all,other_mm_all,mm_any_all,delphinidae_tot_reads,Bio-rep,unique_biorep_numeric,Tech-rep,Cruise,Date_YYYYMMDD,Primer,Primer_numeric,Collection_method,Collection_method_numeric,Collection_device,Collection_device_numeric,Depth_m,Volume_filt_mL,Vol_filt_grp_mL,station,site,site.numeric,bottle,latitude,longitude,input,filtered,denoisedF,denoisedR,merged,nonchim,length_filter
015_Win_6_Chlamax_20m_02,0.0,0.0,0.0,0.0,2.0,185.0,1.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,20.0,2000.0,1400 - 2000,68.1 55.9,2210RL_015,15.0,6.0,36.34642,-121.6896133,266266,235857,245207,244941,129473,129455,43928
015_Win_6_Chlamax_20m_02-2,0.0,0.0,0.0,0.0,2.0,185.0,2.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,20.0,2000.0,1400 - 2000,68.1 55.9,2210RL_015,15.0,6.0,36.34642,-121.6896133,34641,29079,29524,29916,24858,24858,14929
015_Win_6_Chlamax_20m_02-3,0.0,0.0,0.0,0.0,2.0,185.0,3.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,20.0,2000.0,1400 - 2000,68.1 55.9,2210RL_015,15.0,6.0,36.34642,-121.6896133,450423,419666,512108,511914,279988,278961,83188
015_Win_6_Chlamax_20m_03,0.0,0.0,0.0,0.0,3.0,186.0,1.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,20.0,1500.0,1400 - 2000,68.1 55.9,2210RL_015,15.0,6.0,36.34642,-121.6896133,316298,290917,330755,330894,328207,324181,61494
015_Win_6_Chlamax_20m_03-2,0.0,0.0,0.0,0.0,3.0,186.0,2.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,20.0,1500.0,1400 - 2000,68.1 55.9,2210RL_015,15.0,6.0,36.34642,-121.6896133,38634,34142,41562,41394,18418,17418,915
015_Win_6_Chlamax_20m_03-3,0.0,0.0,0.0,0.0,3.0,186.0,3.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,20.0,1500.0,1400 - 2000,68.1 55.9,2210RL_015,15.0,6.0,36.34642,-121.6896133,63259,58454,65364,65635,51889,51839,1109
015_Win_8_10m_01,0.0,0.0,0.0,0.0,1.0,184.0,1.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,68.1 55.9,2210RL_015,15.0,8.0,36.34642,-121.6896133,243491,219321,238384,236656,222563,214202,27784
015_Win_8_10m_01-1,0.0,0.0,0.0,0.0,1.0,184.0,2.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,68.1 55.9,2210RL_015,15.0,8.0,36.34642,-121.6896133,211913,192084,215087,214419,206181,204794,49569
015_Win_8_10m_01-2,0.0,0.0,0.0,0.0,1.0,184.0,3.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,68.1 55.9,2210RL_015,15.0,8.0,36.34642,-121.6896133,895661,782409,882483,878747,742398,725438,57200
015_Win_8_10m_02,0.0,0.0,0.0,0.0,2.0,180.0,1.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,68.1 55.9,2210RL_015,15.0,8.0,36.34642,-121.6896133,60737,49288,53843,53830,36804,36801,6018
015_Win_8_10m_02-2,0.0,0.0,0.0,0.0,2.0,180.0,2.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,68.1 55.9,2210RL_015,15.0,8.0,36.34642,-121.6896133,481257,427476,494582,493914,386458,384619,38773
015_Win_8_10m_02-3,0.0,0.0,0.0,0.0,2.0,180.0,3.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,68.1 55.9,2210RL_015,15.0,8.0,36.34642,-121.6896133,13546,12311,16323,16373,14565,14565,1600
015_Win_8_10m_03,0.0,0.0,0.0,0.0,3.0,181.0,1.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,68.1 55.9,2210RL_015,15.0,8.0,36.34642,-121.6896133,570399,528802,538506,538160,508899,502952,448545
015_Win_8_10m_03-2,0.0,0.0,0.0,0.0,3.0,181.0,2.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,68.1 55.9,2210RL_015,15.0,8.0,36.34642,-121.6896133,274552,244578,262427,262697,119350,119326,20826
015_Win_8_10m_03-3,0.0,0.0,0.0,0.0,3.0,181.0,3.0,202210.0,20221017.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,68.1 55.9,2210RL_015,15.0,8.0,36.34642,-121.6896133,10966,9722,10006,10040,6164,6159,1899
016_GEM_1_420m,0.0,0.0,0.0,0.0,1.0,191.0,1.0,202210.0,20221018.0,DL,1.0,GEMCAP,1.0,CTD,1.0,420.0,1000.0,800 - 1000,83.6 51.5,2210RL_016,16.0,1.0,33.81013333,-119.8715217,202410,183392,192929,192735,143044,137767,60178
016_GEM_1_420m-2,0.0,0.0,0.0,0.0,1.0,191.0,2.0,202210.0,20221018.0,DL,1.0,GEMCAP,1.0,CTD,1.0,420.0,1000.0,800 - 1000,83.6 51.5,2210RL_016,16.0,1.0,33.81013333,-119.8715217,401341,346022,355072,355753,265720,164431,88968
016_GEM_1_420m-3,0.0,0.0,0.0,0.0,1.0,191.0,3.0,202210.0,20221018.0,DL,1.0,GEMCAP,1.0,CTD,1.0,420.0,1000.0,800 - 1000,83.6 51.5,2210RL_016,16.0,1.0,33.81013333,-119.8715217,383706,348070,372521,371976,237789,220360,82652
016_GEM_2_170m,0.0,0.0,0.0,0.0,1.0,189.0,1.0,202210.0,20221018.0,DL,1.0,GEMCAP,1.0,CTD,1.0,170.0,1000.0,800 - 1000,83.6 51.5,2210RL_016,16.0,2.0,33.81013333,-119.8715217,23851,16763,30499,30488,19459,19459,3300
016_GEM_2_170m-2,0.0,0.0,0.0,0.0,1.0,189.0,2.0,202210.0,20221018.0,DL,1.0,GEMCAP,1.0,CTD,1.0,170.0,1000.0,800 - 1000,83.6 51.5,2210RL_016,16.0,2.0,33.81013333,-119.8715217,263604,191777,195976,195918,108835,108740,54981
016_GEM_2_170m-3,0.0,0.0,0.0,0.0,1.0,189.0,3.0,202210.0,20221018.0,DL,1.0,GEMCAP,1.0,CTD,1.0,170.0,1000.0,800 - 1000,83.6 51.5,2210RL_016,16.0,2.0,33.81013333,-119.8715217,32533,29998,29979,29996,29887,29456,29456
016_GEM_3_100m,0.0,0.0,0.0,0.0,1.0,188.0,1.0,202210.0,20221018.0,DL,1.0,GEMCAP,1.0,CTD,1.0,100.0,1000.0,800 - 1000,83.6 51.5,2210RL_016,16.0,3.0,33.81013333,-119.8715217,275440,247616,253525,253498,30700,30700,4399
016_GEM_3_100m-2,0.0,0.0,0.0,0.0,1.0,188.0,2.0,202210.0,20221018.0,DL,1.0,GEMCAP,1.0,CTD,1.0,100.0,1000.0,800 - 1000,83.6 51.5,2210RL_016,16.0,3.0,33.81013333,-119.8715217,616131,570857,581474,581236,547718,547404,238
016_GEM_3_100m-3,0.0,0.0,0.0,0.0,1.0,188.0,3.0,202210.0,20221018.0,DL,1.0,GEMCAP,1.0,CTD,1.0,100.0,1000.0,800 - 1000,83.6 51.5,2210RL_016,16.0,3.0,33.81013333,-119.8715217,18135,16471,19433,19430,17647,17647,9925
016_GEM_4_Chlamax_21m,0.0,0.0,0.0,0.0,1.0,190.0,1.0,202210.0,20221018.0,DL,1.0,GEMCAP,1.0,CTD,1.0,21.0,1000.0,800 - 1000,83.6 51.5,2210RL_016,16.0,4.0,33.81013333,-119.8715217,19781,16987,22134,22144,21931,21931,106
016_GEM_4_Chlamax_21m-2,0.0,0.0,0.0,0.0,1.0,190.0,2.0,202210.0,20221018.0,DL,1.0,GEMCAP,1.0,CTD,1.0,21.0,1000.0,800 - 1000,83.6 51.5,2210RL_016,16.0,4.0,33.81013333,-119.8715217,78815,71798,71917,71939,66851,66833,14277
016_GEM_4_Chlamax_21m-3,0.0,0.0,0.0,0.0,1.0,190.0,3.0,202210.0,20221018.0,DL,1.0,GEMCAP,1.0,CTD,1.0,21.0,1000.0,800 - 1000,83.6 51.5,2210RL_016,16.0,4.0,33.81013333,-119.8715217,796218,743666,743181,743825,742624,742221,740743
016_GEM_5_5m,1.0,1.0,1.0,2972.0,1.0,192.0,1.0,202210.0,20221018.0,DL,1.0,GEMCAP,1.0,CTD,1.0,5.0,1000.0,800 - 1000,83.6 51.5,2210RL_016,16.0,5.0,33.81013333,-119.8715217,286342,248654,283169,286794,245061,240076,122531
016_GEM_5_5m-2,1.0,0.0,1.0,2630.0,1.0,192.0,2.0,202210.0,20221018.0,DL,1.0,GEMCAP,1.0,CTD,1.0,5.0,1000.0,800 - 1000,83.6 51.5,2210RL_016,16.0,5.0,33.81013333,-119.8715217,420017,319842,356965,356145,260323,255518,72981
016_GEM_5_5m-3,0.0,0.0,0.0,0.0,1.0,192.0,3.0,202210.0,20221018.0,DL,1.0,GEMCAP,1.0,CTD,1.0,5.0,1000.0,800 - 1000,83.6 51.5,2210RL_016,16.0,5.0,33.81013333,-119.8715217,555155,473953,513334,512501,424104,418622,166528
EB-GEM-DL-1,,,,,,,,,,,,,,,,,,,,,,,,,48315,45858,46571,46569,46508,46508,0
EB-GEM-DL-2,,,,,,,,,,,,,,,,,,,,,,,,,252183,234680,237573,237568,237295,237287,114
EB-GEM-DL-3-1,,,,,,,,,,,,,,,,,,,,,,,,,320567,295272,356137,356163,283872,283001,10633
EB-GEM-DL-3-2,,,,,,,,,,,,,,,,,,,,,,,,,1007128,913289,937722,937778,749311,746810,201350
EB-GEM-DL-4-2,,,,,,,,,,,,,,,,,,,,,,,,,4323,3781,3916,3922,346,346,18
EB-GEM-DL-5-1,,,,,,,,,,,,,,,,,,,,,,,,,17304,15540,16390,16236,11021,11011,1256
EB-GEM-DL-5-2,,,,,,,,,,,,,,,,,,,,,,,,,1141,979,1720,1717,730,730,0
EB-WIN-DL-2,,,,,,,,,,,,,,,,,,,,,,,,,413,131,131,129,0,0,0
EB-WIN-DL-3,,,,,,,,,,,,,,,,,,,,,,,,,1759,1482,1478,1478,3,3,3
EB-WIN-DL-4,,,,,,,,,,,,,,,,,,,,,,,,,1295,1125,1124,1117,0,0,0
EB-WIN-DL-5,,,,,,,,,,,,,,,,,,,,,,,,,423669,370516,379352,379645,368519,357460,177472
EB-WIN-DL-6-1,,,,,,,,,,,,,,,,,,,,,,,,,3266,2777,3293,3295,574,574,0
EB-WIN-DL-6-2,,,,,,,,,,,,,,,,,,,,,,,,,1914,1639,1638,1638,138,138,0
EB-WIN-DL-7-1,,,,,,,,,,,,,,,,,,,,,,,,,8019,6222,7475,7441,338,338,0
EB-WIN-DL-7-2,,,,,,,,,,,,,,,,,,,,,,,,,2903,2563,2925,2906,237,237,0
EB-WIN-DL-8-1,,,,,,,,,,,,,,,,,,,,,,,,,17375,14479,16197,16110,1038,1038,0
EB-WIN-DL-8-2,,,,,,,,,,,,,,,,,,,,,,,,,3027,2512,2655,2686,25,25,3
EB-WIN-DL-9-1,,,,,,,,,,,,,,,,,,,,,,,,,12544,10063,11530,11493,1415,564,0
EB-WIN-DL-9-2,,,,,,,,,,,,,,,,,,,,,,,,,1655,1421,1419,1419,0,0,0
FB-GEM-DL-1-1,,,,,,,,,,,,,,,,,,,,,,,,,43,32,32,32,0,0,0
FB-GEM-DL-1-2,,,,,,,,,,,,,,,,,,,,,,,,,87,70,69,69,0,0,0
FB-GEM-DL-10-1,,,,,,,,,,,,,,,,,,,,,,,,,345490,304777,315323,315377,107358,107358,2
FB-GEM-DL-10-2,,,,,,,,,,,,,,,,,,,,,,,,,16876,15668,15801,15788,14644,14644,0
FB-GEM-DL-11-1,,,,,,,,,,,,,,,,,,,,,,,,,394,349,349,336,0,0,0
FB-GEM-DL-11-2,,,,,,,,,,,,,,,,,,,,,,,,,1177,367,367,339,0,0,0
FB-GEM-DL-12-1,,,,,,,,,,,,,,,,,,,,,,,,,680,439,8095,8501,8088,8083,2
FB-GEM-DL-12-2,,,,,,,,,,,,,,,,,,,,,,,,,1310,1101,8296,8292,0,0,0
FB-GEM-DL-2-1,,,,,,,,,,,,,,,,,,,,,,,,,19293,17403,17645,17621,17143,17143,0
FB-GEM-DL-2-2,,,,,,,,,,,,,,,,,,,,,,,,,1292,1180,1234,1165,957,953,256
FB-GEM-DL-3-1,,,,,,,,,,,,,,,,,,,,,,,,,162926,146493,200603,201003,184543,184543,29228
FB-GEM-DL-3-2,,,,,,,,,,,,,,,,,,,,,,,,,11949351,11020701,12050699,12049726,5272757,5258152,1714484
FB-GEM-DL-4,,,,,,,,,,,,,,,,,,,,,,,,,59583,55040,55360,55382,55330,55330,1713
FB-GEM-DL-5,,,,,,,,,,,,,,,,,,,,,,,,,1032,948,943,944,942,942,61
FB-GEM-DL-6,,,,,,,,,,,,,,,,,,,,,,,,,52,44,44,44,0,0,0
FB-GEM-DL-7,,,,,,,,,,,,,,,,,,,,,,,,,65,49,46,46,46,46,3
FB-GEM-DL-8,,,,,,,,,,,,,,,,,,,,,,,,,1141,911,903,908,455,455,0
FB-GEM-DL-9,,,,,,,,,,,,,,,,,,,,,,,,,1964315,1784232,1796646,1796580,1765234,1761895,1568274
FB-WIN-DL-1-1,,,,,,,,,,,,,,,,,,,,,,,,,3279,2933,2928,2923,2902,2902,0
FB-WIN-DL-1-2,,,,,,,,,,,,,,,,,,,,,,,,,4425,3777,25163,25051,22106,22090,297
FB-WIN-DL-10-1,,,,,,,,,,,,,,,,,,,,,,,,,15643,14174,14363,14350,323,251,0
FB-WIN-DL-10-2,,,,,,,,,,,,,,,,,,,,,,,,,10203,8647,9364,9345,287,287,0
FB-WIN-DL-11-1,,,,,,,,,,,,,,,,,,,,,,,,,10860,8459,9980,9837,613,446,0
FB-WIN-DL-11-2,,,,,,,,,,,,,,,,,,,,,,,,,5464,4471,4683,4593,45,45,43
FB-WIN-DL-3,,,,,,,,,,,,,,,,,,,,,,,,,23401,21742,22868,22868,22719,22719,0
FB-WIN-DL-4,,,,,,,,,,,,,,,,,,,,,,,,,475,409,405,405,0,0,0
FB-WIN-DL-5,,,,,,,,,,,,,,,,,,,,,,,,,107,94,90,93,44,44,0
FB-WIN-DL-6,,,,,,,,,,,,,,,,,,,,,,,,,34,30,28,28,0,0,0
FB-WIN-DL-7,,,,,,,,,,,,,,,,,,,,,,,,,501802,457805,461207,460164,459340,459340,107
FB-WIN-DL-8-1,,,,,,,,,,,,,,,,,,,,,,,,,2030,1779,1773,1774,76,76,0
FB-WIN-DL-8-2,,,,,,,,,,,,,,,,,,,,,,,,,1155,988,983,985,727,727,0
FB-WIN-DL-9-1,,,,,,,,,,,,,,,,,,,,,,,,,2007,555,558,559,209,0,0
FB-WIN-DL-9-2,,,,,,,,,,,,,,,,,,,,,,,,,454,383,379,369,0,0,0
PCRNC-GEM-DL-1,,,,,,,,,,,,,,,,,,,,,,,,,5,3,2,2,0,0,0
PCRNC-GEM-DL-2,,,,,,,,,,,,,,,,,,,,,,,,,81,73,44,44,14,14,9
PCRPC-GEM-DL-1,,,,,,,,,,,,,,,,,,,,,,,,,564764,512325,514123,513805,509152,434910,434247
PCRPC-GEM-DL-2,,,,,,,,,,,,,,,,,,,,,,,,,707983,652780,655284,654576,648665,515647,514910
UW1_GEM_01,,,,,,,,,,,,,,,,,,,,,,,,,501356,465081,479554,479229,444811,432693,40306
UW1_GEM_01-1,,,,,,,,,,,,,,,,,,,,,,,,,776996,717820,731286,731214,688474,682776,78485
UW1_GEM_01-2,,,,,,,,,,,,,,,,,,,,,,,,,749408,682486,710205,710522,559621,546594,48350
UW1_GEM_02,,,,,,,,,,,,,,,,,,,,,,,,,330075,305832,310955,310577,298106,289318,23467
UW1_GEM_02-1,,,,,,,,,,,,,,,,,,,,,,,,,6880,6128,6328,6272,5925,5925,227
UW1_GEM_02-2,,,,,,,,,,,,,,,,,,,,,,,,,735465,666407,719002,718702,664781,662631,227756
UW1_GEM_03,,,,,,,,,,,,,,,,,,,,,,,,,450902,410783,419573,418641,391526,378596,37103
UW1_GEM_03-1,,,,,,,,,,,,,,,,,,,,,,,,,790570,714673,722531,723539,713105,659832,56859
UW1_GEM_03-2,,,,,,,,,,,,,,,,,,,,,,,,,892124,821858,871962,871813,845797,820913,76095
UW1_Win_01,,,,,,,,,,,,,,,,,,,,,,,,,229106,199613,211425,210181,196727,192857,7937
UW1_Win_01-1,,,,,,,,,,,,,,,,,,,,,,,,,445919,386657,419662,417801,381612,376470,70207
UW1_Win_01-2,,,,,,,,,,,,,,,,,,,,,,,,,463471,407893,444125,444296,402870,396858,72784
UW1_Win_02,,,,,,,,,,,,,,,,,,,,,,,,,88498,78828,106025,107745,65537,65537,18194
UW1_Win_02-1,,,,,,,,,,,,,,,,,,,,,,,,,16100,13677,135806,135810,9765,9743,0
UW1_Win_02-2,,,,,,,,,,,,,,,,,,,,,,,,,472643,428638,482297,481932,417554,415412,94281
UW1_Win_03,,,,,,,,,,,,,,,,,,,,,,,,,273355,248516,259334,259245,248078,248052,41155
UW1_Win_03-1,,,,,,,,,,,,,,,,,,,,,,,,,29490,19913,22047,22241,7596,6759,262
UW1_Win_03-2,,,,,,,,,,,,,,,,,,,,,,,,,439059,366907,387932,388001,337437,337191,272380
UW2_GEM_01,,,,,,,,,,,,,,,,,,,,,,,,,158210,136693,144159,143536,130168,127663,14507
UW2_GEM_01-1,,,,,,,,,,,,,,,,,,,,,,,,,585992,523591,572840,569530,382832,380397,121005
UW2_GEM_01-2,,,,,,,,,,,,,,,,,,,,,,,,,938213,825020,864566,865368,589119,582160,31292
UW2_GEM_02,,,,,,,,,,,,,,,,,,,,,,,,,448238,389846,434573,432622,354041,352679,50956
UW2_GEM_02-1,,,,,,,,,,,,,,,,,,,,,,,,,451597,409798,415228,415108,409263,408708,2921
UW2_GEM_02-2,,,,,,,,,,,,,,,,,,,,,,,,,675526,599026,611707,616951,599088,597273,91189
UW2_GEM_03,,,,,,,,,,,,,,,,,,,,,,,,,515298,457006,517453,515897,487415,469445,28533
UW2_GEM_03-1,,,,,,,,,,,,,,,,,,,,,,,,,1865057,1666258,1822514,1820575,1104499,1028636,304920
UW2_GEM_03-2,,,,,,,,,,,,,,,,,,,,,,,,,644846,556676,612495,611665,571709,551224,102337
UW2_Win_01,,,,,,,,,,,,,,,,,,,,,,,,,105,96,93,85,85,85,0
UW2_Win_01-3,,,,,,,,,,,,,,,,,,,,,,,,,60878,55392,64569,64502,62960,62900,27372
UW2_Win_02,,,,,,,,,,,,,,,,,,,,,,,,,101,82,67,69,2,2,2
UW2_Win_02-3,,,,,,,,,,,,,,,,,,,,,,,,,14152,12198,13827,13864,12014,12014,0
